FL_DATE,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY
20190618,20304,5475,LAX,SEA,1515,1525,10,1824,17
20190618,20304,5703,SEA,LAX,1845,1850,5,2125,-25
20190618,20304,5813,SEA,LAX,1530,1529,-1,1816,-20
20190618,20304,5826,LAX,SEA,1920,1920,0,2210,-2
20190618,20304,5847,SEA,LAX,0555,0635,40,0943,42
20190618,20304,5932,LAX,SEA,1137,1136,-1,1436,-18
20190618,19790,1467,SEA,JFK,0740,0745,5,1627,12
20190618,19790,1473,LAX,SEA,1925,1926,1,2205,-3
20190618,19790,1509,LAX,SEA,1040,1038,-2,1343,14
20190618,19790,1541,LAX,SEA,1759,1756,-3,2046,0
20190618,19790,1542,SEA,JFK,1535,1611,36,0037,38
20190618,19790,1587,LAX,SEA,0600,0552,-8,0836,-11
20190618,19790,1721,SEA,LAX,1127,1124,-3,1355,-21
20190618,19790,1887,HNL,SEA,1250,1247,-3,2127,-16
20190618,19790,1887,SEA,HNL,0825,0825,0,1129,-5
20190618,19790,1907,SEA,LAX,1905,1938,33,2220,35
20190618,19790,1922,JFK,SEA,1630,1809,99,2130,86
20190618,19790,1980,SEA,JFK,1350,1350,0,2212,-15
20190618,19790,2215,HNL,SEA,2200,2159,-1,0636,-11
20190618,19790,2215,SEA,HNL,1735,1745,10,2034,-1
20190618,19790,2388,LAX,SEA,2035,2107,32,2343,27
20190618,19790,2503,JFK,SEA,1829,1850,21,2236,41
20190618,19790,2523,SEA,LAX,0610,0604,-6,0838,-19
20190618,19790,2540,LAX,SEA,0938,0935,-3,1244,17
20190618,19790,2876,SEA,AUS,1720,1723,3,2311,-7
20190618,19790,2885,AUS,SEA,0630,0649,19,0921,28
20190618,19790,2927,JFK,SEA,0900,0857,-3,1233,22
20190618,19805,1471,SEA,MIA,2030,2034,4,0519,-3
20190619,19977,2090,LAX,SEA,0810,0802,-8,1103,-18
20190619,19805,1471,SEA,MIA,2030,2040,10,0455,-27
20190619,20304,5475,LAX,SEA,1515,1508,-7,1759,-8
20190619,19790,128,SEA,LAX,0945,0944,-1,1212,-27
20190619,19790,129,LAX,SEA,1146,1142,-4,1424,-13
20190619,19790,182,SEA,JFK,1115,1334,139,2155,123
20190619,19790,183,JFK,SEA,0705,0722,17,1013,-7
20190619,19790,302,SEA,JFK,2245,2242,-3,0650,-19
20190619,19790,618,SEA,LAX,1309,1308,-1,1539,-17
20190619,19790,619,SEA,LAX,1409,1500,51,1737,36
20190619,19790,628,SEA,LAX,2055,2154,59,0019,44
20190619,19790,659,SEA,LAX,0750,0747,-3,1024,-21
20190619,19790,990,LAX,SEA,1524,1532,8,1813,10
20190619,19790,1078,SEA,LAX,1537,1557,20,1847,20
20190619,19790,1126,LAX,SEA,1345,1341,-4,1624,-5
20190619,19790,1191,JFK,SEA,1129,1219,50,1511,38
20190619,19790,1282,SEA,LAX,1700,1720,20,1942,5
20190619,19790,1287,LAX,SEA,0722,0718,-4,0958,-14
20190619,19790,1467,SEA,JFK,0740,0737,-3,1559,-16
20190619,19790,1473,LAX,SEA,1925,1945,20,2234,26
20190619,19790,1509,LAX,SEA,1040,1052,12,1334,5
20190619,19790,1541,LAX,SEA,1759,1822,23,2113,27
20190619,19790,1542,SEA,JFK,1535,1640,65,0109,70
20190619,19790,1587,LAX,SEA,0600,0558,-2,0839,-8
20190619,19790,1721,SEA,LAX,1127,1125,-2,1352,-24
20190619,19790,1887,HNL,SEA,1250,1302,12,2135,-8
20190619,19790,1887,SEA,HNL,0825,0825,0,1131,-3
20190619,19790,1907,SEA,LAX,1905,1905,0,2148,3
20190619,19790,1922,JFK,SEA,1630,1727,57,2101,57
20190619,19790,1980,SEA,JFK,1350,1536,106,2351,84
20190619,19790,2215,HNL,SEA,2200,2158,-2,0636,-11
20190619,19790,2215,SEA,HNL,1735,1749,14,2029,-6
20190619,19790,2388,LAX,SEA,2035,2031,-4,2316,0
20190619,19790,2503,JFK,SEA,1829,1905,36,2252,57
20190619,19790,2523,SEA,LAX,0610,0606,-4,0845,-12
20190619,19790,2540,LAX,SEA,0938,0934,-4,1237,10
20190619,20409,63,JFK,SEA,0843,0835,-8,1143,-25
20190619,20409,263,JFK,SEA,1730,1730,0,2119,3
20190619,20409,264,SEA,JFK,2226,2249,23,0709,17
20190619,20409,464,SEA,JFK,1318,1532,134,2353,113
20190619,19930,7,JFK,SEA,0700,0705,5,1009,-1
20190619,19930,18,SEA,JFK,2145,2157,12,0620,5
20190619,19930,145,SEA,HNL,1730,1735,5,2040,0
20190619,19930,162,HNL,SEA,2015,2036,21,0520,10
20190619,19930,310,SEA,LAX,0755,0756,1,1037,-18
20190619,19930,349,JFK,SEA,0915,0913,-2,1214,-16
20190619,19930,351,LAX,SEA,1955,2023,28,2349,64
20190619,19930,387,LAX,SEA,1640,1630,-10,1928,-1
20190619,19930,400,SEA,LAX,1550,1543,-7,1826,-14
20190619,19930,402,SEA,LAX,0500,0500,0,0736,-9
20190619,19930,407,LAX,SEA,0750,0744,-6,1047,7
20190619,19930,416,SEA,LAX,0840,0846,6,1122,-18
20190619,19930,417,LAX,SEA,0955,0946,-9,1242,-3
20190619,19930,426,SEA,JFK,1405,1609,124,0030,115
20190619,19930,428,SEA,LAX,1645,1645,0,1913,-22
20190619,19930,442,SEA,LAX,1025,1030,5,1320,-5
20190619,19930,445,LAX,SEA,1840,1833,-7,2125,-4
20190619,19930,447,LAX,SEA,1550,1549,-1,1843,3
20190619,19930,448,SEA,LAX,2045,2039,-6,2309,-26
20190619,19930,450,SEA,LAX,0600,0606,6,0851,-4
20190619,19930,465,LAX,SEA,1200,1200,0,1508,18
20190619,19930,503,LAX,SEA,0650,0639,-11,0940,0
20190619,19930,531,LAX,SEA,0850,0845,-5,1157,17
20190619,19930,628,SEA,JFK,0715,0711,-4,1524,-21
20190619,19930,851,SEA,HNL,0755,0752,-3,1118,8
20190619,19930,853,SEA,HNL,1025,1023,-2,1350,10
20190619,19930,864,HNL,SEA,1320,1338,18,2227,12
20190619,19930,896,HNL,SEA,1040,1035,-5,1915,-20
20190619,19930,1003,AUS,SEA,0630,0629,-1,0928,38
20190619,19930,1041,SEA,LAX,0700,0715,15,0938,-22
20190619,19930,1045,AUS,SEA,1940,1931,-9,2206,6
20190619,19930,1063,JFK,SEA,1855,1925,30,2327,67
20190619,19930,1144,SEA,AUS,0740,0758,18,1352,2
20190619,19930,1146,SEA,AUS,1755,1750,-5,2333,-26
20190619,19930,1653,LAX,SEA,0600,0613,13,0912,22
20190619,19930,1707,LAX,SEA,1330,1328,-2,1631,11
20190619,19930,1776,SEA,LAX,1920,1913,-7,2143,-27
20190619,19930,1778,SEA,LAX,1745,1754,9,2020,-15
20190619,19930,1784,SEA,LAX,1200,1156,-4,1436,-24
20190619,19930,1786,SEA,LAX,1340,1348,8,1627,-13
20190619,19930,1787,LAX,SEA,1055,1047,-8,1343,-2
20190619,19930,1795,LAX,SEA,1740,1738,-2,2051,21
20190619,19930,1797,LAX,SEA,2055,2046,-9,2354,9
20190619,19930,1798,SEA,LAX,2125,2259,94,0117,62
20190619,20304,5703,SEA,LAX,1845,1839,-6,2122,-28
20190619,20304,5813,SEA,LAX,1530,1525,-5,1809,-27
20190619,20304,5847,SEA,LAX,0555,0554,-1,0838,-23
20190619,20304,5932,LAX,SEA,1137,1133,-4,1444,-10
20190619,19690,21,SEA,HNL,0900,0858,-2,1159,-1
20190619,19690,22,HNL,SEA,1300,1331,31,2209,24
20190619,19790,2876,SEA,AUS,1720,1728,8,2306,-12
20190619,19790,2885,AUS,SEA,0630,0629,-1,0911,18
20190619,19790,2927,JFK,SEA,0900,0858,-2,1203,-8
20190619,19977,1618,SEA,LAX,1216,1210,-6,1451,-25
20190619,19805,305,MIA,SEA,2034,2127,53,0053,54
20190620,19790,128,SEA,LAX,0945,0944,-1,1219,-20
20190620,19790,129,LAX,SEA,1146,1157,11,1501,24
20190620,19790,182,SEA,JFK,1115,1137,22,2041,49
20190620,19790,183,JFK,SEA,0705,0702,-3,0946,-34
20190620,19790,302,SEA,JFK,2245,2249,4,0709,0
20190620,19790,618,SEA,LAX,1309,1313,4,1538,-18
20190620,19790,619,SEA,LAX,1409,1415,6,1634,-27
20190620,19790,628,SEA,LAX,2055,2224,89,0102,87
20190620,19790,659,SEA,LAX,0750,0747,-3,1023,-22
20190620,19790,990,LAX,SEA,1524,1528,4,1813,10
20190620,19790,1078,SEA,LAX,1537,1623,46,1853,26
20190620,19790,1126,LAX,SEA,1345,1409,24,1653,24
20190620,19790,1191,JFK,SEA,1129,1130,1,1456,23
20190620,19790,1282,SEA,LAX,1700,1702,2,1918,-19
20190620,19790,1287,LAX,SEA,0722,1319,357,1604,352
20190620,19790,1467,SEA,JFK,0740,0753,13,1718,63
20190620,19790,1473,LAX,SEA,1925,1950,25,2246,38
20190620,19790,1509,LAX,SEA,1040,1229,109,1504,95
20190620,19790,1541,LAX,SEA,1759,1802,3,2054,8
20190620,19790,1542,SEA,JFK,1535,1657,82,0105,66
20190620,19790,1587,LAX,SEA,0600,0558,-2,0850,3
20190620,19790,1721,SEA,LAX,1127,1121,-6,1354,-22
20190620,19790,1887,HNL,SEA,1250,1249,-1,2123,-20
20190620,19790,1887,SEA,HNL,0825,0830,5,1124,-10
20190620,19790,1907,SEA,LAX,1905,1906,1,2140,-5
20190620,19790,1922,JFK,SEA,1630,1648,18,2049,45
20190620,19790,1980,SEA,JFK,1350,1600,130,0024,117
20190620,19790,2215,HNL,SEA,2200,2153,-7,0637,-10
20190620,19790,2215,SEA,HNL,1735,1745,10,2028,-7
20190620,19790,2388,LAX,SEA,2035,2032,-3,2314,-2
20190620,19790,2503,JFK,SEA,1829,1943,74,2253,58
20190620,19790,2523,SEA,LAX,0610,0604,-6,0832,-25
20190620,19790,2540,LAX,SEA,0938,0937,-1,1226,-1
20190620,19790,2876,SEA,AUS,1720,1718,-2,2309,-9
20190620,19790,2885,AUS,SEA,0630,0625,-5,0853,0
20190620,19790,2927,JFK,SEA,0900,0859,-1,1203,-8
20190620,19930,851,SEA,HNL,0755,0753,-2,1108,-2
20190620,19930,853,SEA,HNL,1025,1022,-3,1337,-3
20190620,19930,864,HNL,SEA,1320,1310,-10,2159,-16
20190620,19930,896,HNL,SEA,1040,1030,-10,1919,-16
20190620,19930,1003,AUS,SEA,0630,0626,-4,0859,9
20190620,19930,1041,SEA,LAX,0700,0701,1,0930,-30
20190620,19930,1045,AUS,SEA,1940,1931,-9,2213,13
20190620,19930,1063,JFK,SEA,1855,2100,125,0032,132
20190620,19930,1144,SEA,AUS,0740,0734,-6,1333,-17
20190620,19930,1146,SEA,AUS,1755,2001,126,0154,115
20190620,19930,1653,LAX,SEA,0600,0555,-5,0854,4
20190620,19930,1707,LAX,SEA,1330,1337,7,1638,18
20190620,19930,1776,SEA,LAX,1920,1917,-3,2139,-31
20190620,19930,1778,SEA,LAX,1745,1739,-6,2006,-29
20190620,19930,1784,SEA,LAX,1200,1158,-2,1440,-20
20190620,19930,1786,SEA,LAX,1340,1403,23,1632,-8
20190620,19930,1787,LAX,SEA,1055,1057,2,1352,7
20190620,19930,1795,LAX,SEA,1740,1733,-7,2033,3
20190620,19930,1797,LAX,SEA,2055,2346,171,0230,165
20190620,19930,1798,SEA,LAX,2125,2133,8,0009,-6
20190620,20436,1859,AUS,SEA,1920,1925,5,2150,5
20190620,20436,1894,SEA,AUS,2230,2240,10,0427,-8
20190620,19805,305,MIA,SEA,2034,2320,166,0236,157
20190620,19930,7,JFK,SEA,0700,0702,2,1002,-8
20190620,19930,18,SEA,JFK,2145,2139,-6,0605,-10
20190620,19930,145,SEA,HNL,1730,1724,-6,2036,-4
20190620,19930,162,HNL,SEA,2015,2015,0,0509,-1
20190620,19930,310,SEA,LAX,0755,1204,249,1502,247
20190620,19930,349,JFK,SEA,0915,0928,13,1241,11
20190620,19930,351,LAX,SEA,1955,1953,-2,2248,3
20190620,19930,387,LAX,SEA,1640,1645,5,1954,25
20190620,19930,400,SEA,LAX,1550,1545,-5,1833,-7
20190620,19930,402,SEA,LAX,0500,0457,-3,0727,-18
20190620,19930,407,LAX,SEA,0750,0752,2,1043,3
20190620,19930,416,SEA,LAX,0840,0839,-1,1110,-30
20190620,19930,417,LAX,SEA,0955,0948,-7,1259,14
20190620,19930,426,SEA,JFK,1405,1601,116,0031,116
20190620,19930,428,SEA,LAX,1645,1640,-5,1907,-28
20190620,19930,442,SEA,LAX,1025,1023,-2,1309,-16
20190620,19930,445,LAX,SEA,1840,1840,0,2137,8
20190620,19930,447,LAX,SEA,1550,1544,-6,1843,3
20190620,19930,448,SEA,LAX,2045,2039,-6,2310,-25
20190620,19930,450,SEA,LAX,0600,0558,-2,0839,-16
20190620,19930,465,LAX,SEA,1200,1553,233,1840,230
20190620,19930,503,LAX,SEA,0650,0645,-5,0934,-6
20190620,19930,531,LAX,SEA,0850,0851,1,1201,21
20190620,19930,628,SEA,JFK,0715,0725,10,1553,8
20190620,19690,21,SEA,HNL,0900,0855,-5,1151,-9
20190620,19690,22,HNL,SEA,1300,1305,5,2152,7
20190620,20304,5475,LAX,SEA,1515,1514,-1,1802,-5
20190620,20304,5703,SEA,LAX,1845,1841,-4,2113,-37
20190620,20409,63,JFK,SEA,0843,0841,-2,1200,-8
20190620,20409,263,JFK,SEA,1730,1725,-5,2151,35
20190620,20409,264,SEA,JFK,2226,2304,38,0717,25
20190620,20409,464,SEA,JFK,1318,1512,114,0008,128
20190620,19977,2090,LAX,SEA,0810,0801,-9,1057,-24
20190620,19977,414,SEA,LAX,1225,1238,13,1503,-22
20190620,19805,1471,SEA,MIA,2030,2029,-1,0510,-12
20190621,19790,2876,SEA,AUS,1720,1723,3,2310,-8
20190621,19790,2885,AUS,SEA,0630,0628,-2,0854,1
20190621,19790,2927,JFK,SEA,0900,0856,-4,1149,-22
20190621,19977,2090,LAX,SEA,0810,1006,116,1311,110
20190621,19977,414,SEA,LAX,1225,1359,94,1636,71
20190621,19805,1471,SEA,MIA,2030,2028,-2,0521,-1
20190621,20409,63,JFK,SEA,0843,0838,-5,1151,-17
20190621,20409,263,JFK,SEA,1730,1729,-1,2120,4
20190621,20409,264,SEA,JFK,2226,2240,14,0700,8
20190621,20409,464,SEA,JFK,1318,1325,7,2140,-20
20190621,20304,5475,LAX,SEA,1515,1513,-2,1803,-4
20190621,20304,5703,SEA,LAX,1845,1840,-5,2105,-45
20190621,19790,2215,HNL,SEA,2200,2146,-14,0635,-12
20190621,19790,2215,SEA,HNL,1735,1729,-6,2021,-14
20190621,19790,2388,LAX,SEA,2035,2037,2,2329,13
20190621,19790,2503,JFK,SEA,1829,1824,-5,2135,-20
20190621,19790,2523,SEA,LAX,0610,0608,-2,0838,-19
20190621,19790,2540,LAX,SEA,0938,0946,8,1241,14
20190621,19690,21,SEA,HNL,0900,0857,-3,1206,6
20190621,19690,22,HNL,SEA,1300,1316,16,2204,19
20190621,19790,128,SEA,LAX,0945,1047,62,1312,33
20190621,19790,129,LAX,SEA,1146,1143,-3,1434,-3
20190621,19790,182,SEA,JFK,1115,1114,-1,1932,-20
20190621,19790,183,JFK,SEA,0705,0705,0,0948,-32
20190621,19790,302,SEA,JFK,2255,2255,0,0710,-9
20190621,19790,618,SEA,LAX,1309,1310,1,1529,-27
20190621,19790,619,SEA,LAX,1409,1411,2,1704,3
20190621,19790,628,SEA,LAX,2055,2053,-2,2322,-13
20190621,19790,659,SEA,LAX,0750,0743,-7,1025,-20
20190621,19790,990,LAX,SEA,1524,1524,0,1812,9
20190621,19790,1078,SEA,LAX,1537,1546,9,1802,-25
20190621,19790,1126,LAX,SEA,1345,1511,86,1808,99
20190621,19790,1191,JFK,SEA,1129,1129,0,1437,4
20190621,19790,1282,SEA,LAX,1700,1703,3,1919,-18
20190621,19790,1287,LAX,SEA,0722,0718,-4,1003,-9
20190621,19790,1467,SEA,JFK,0740,0755,15,1623,8
20190621,19790,1473,LAX,SEA,1925,1920,-5,2209,1
20190621,19790,1509,LAX,SEA,1040,1049,9,1335,6
20190621,19790,1541,LAX,SEA,1759,1808,9,2108,22
20190621,19790,1542,SEA,JFK,1535,1612,37,0018,19
20190621,19790,1587,LAX,SEA,0600,0649,49,0936,49
20190621,19790,1721,SEA,LAX,1127,1125,-2,1339,-37
20190621,19790,1887,HNL,SEA,1250,1250,0,2149,6
20190621,19790,1887,SEA,HNL,0825,0825,0,1118,-16
20190621,19790,1907,SEA,LAX,1905,1859,-6,2124,-21
20190621,19790,1922,JFK,SEA,1630,1630,0,1938,-26
20190621,19790,1980,SEA,JFK,1350,1348,-2,2208,-19
20190621,19930,7,JFK,SEA,0700,0757,57,1113,63
20190621,19930,18,SEA,JFK,2145,2148,3,0559,-16
20190621,19930,145,SEA,HNL,1730,1814,44,2101,21
20190621,19930,162,HNL,SEA,2015,2009,-6,0509,-1
20190621,19930,310,SEA,LAX,0755,0753,-2,1042,-13
20190621,19930,349,JFK,SEA,0915,0920,5,1233,3
20190621,19930,351,LAX,SEA,1955,2009,14,2308,23
20190621,19930,387,LAX,SEA,1640,1637,-3,1943,14
20190621,19930,400,SEA,LAX,1550,1559,9,1833,-7
20190621,19930,402,SEA,LAX,0500,0456,-4,0729,-16
20190621,19930,407,LAX,SEA,0750,0743,-7,1044,4
20190621,19930,416,SEA,LAX,0840,0933,53,1211,31
20190621,19930,417,LAX,SEA,0955,0947,-8,1241,-4
20190621,19930,426,SEA,JFK,1405,1403,-2,2226,-9
20190621,19930,428,SEA,LAX,1645,1639,-6,1912,-23
20190621,19930,442,SEA,LAX,1025,1024,-1,1255,-30
20190621,19930,445,LAX,SEA,1840,1832,-8,2135,6
20190621,19930,447,LAX,SEA,1550,1541,-9,1853,13
20190621,19930,448,SEA,LAX,2045,2041,-4,2305,-30
20190621,19930,450,SEA,LAX,0600,0556,-4,0851,-4
20190621,19930,465,LAX,SEA,1200,1206,6,1459,9
20190621,19930,503,LAX,SEA,0650,0703,13,1003,23
20190621,19930,531,LAX,SEA,0850,0846,-4,1134,-6
20190621,19930,628,SEA,JFK,0715,0844,89,1707,82
20190621,19930,851,SEA,HNL,0755,0801,6,1059,-11
20190621,19930,853,SEA,HNL,1025,1021,-4,1329,-11
20190621,19930,864,HNL,SEA,1320,1311,-9,2216,1
20190621,19930,896,HNL,SEA,1040,1030,-10,1913,-22
20190621,19930,1003,AUS,SEA,0630,0630,0,0927,37
20190621,19930,1041,SEA,LAX,0700,0657,-3,0939,-21
20190621,19930,1045,AUS,SEA,1940,1936,-4,2153,-7
20190621,19930,1063,JFK,SEA,1855,1904,9,2236,16
20190621,19930,1144,SEA,AUS,0740,0813,33,1424,34
20190621,19930,1146,SEA,AUS,1755,1812,17,0010,11
20190621,19930,1653,LAX,SEA,0600,0556,-4,0907,17
20190621,19930,1707,LAX,SEA,1330,1326,-4,1632,12
20190621,19930,1776,SEA,LAX,1920,1924,4,2140,-30
20190621,19930,1778,SEA,LAX,1745,1739,-6,2017,-18
20190621,19930,1784,SEA,LAX,1200,1156,-4,1436,-24
20190621,19930,1786,SEA,LAX,1340,1341,1,1620,-20
20190621,19930,1787,LAX,SEA,1055,1050,-5,1350,5
20190621,19930,1795,LAX,SEA,1740,1742,2,2058,28
20190621,19930,1797,LAX,SEA,2055,2050,-5,2354,9
20190621,19930,1798,SEA,LAX,2125,2125,0,2359,-16
20190621,19805,305,MIA,SEA,2034,2130,56,0037,38
20190622,19930,7,JFK,SEA,0700,0705,5,1008,-2
20190622,19930,18,SEA,JFK,2145,2140,-5,0547,-28
20190622,19930,145,SEA,HNL,1730,1723,-7,2019,-21
20190622,19930,162,HNL,SEA,2015,2006,-9,0447,-23
20190622,19930,310,SEA,LAX,0755,0751,-4,1044,-11
20190622,19930,349,JFK,SEA,0915,0909,-6,1218,-12
20190622,19930,351,LAX,SEA,1955,2008,13,2255,10
20190622,19930,387,LAX,SEA,1640,1630,-10,1919,-10
20190622,19930,400,SEA,LAX,1550,1606,16,1842,2
20190622,19930,401,LAX,SEA,2255,2252,-3,0155,11
20190622,19930,402,SEA,LAX,0500,0458,-2,0736,-9
20190622,19930,404,SEA,LAX,0630,0624,-6,0908,-22
20190622,19930,407,LAX,SEA,0750,0740,-10,1042,2
20190622,19930,416,SEA,LAX,0840,0837,-3,1128,-12
20190622,19930,417,LAX,SEA,0955,0945,-10,1239,-6
20190622,19930,426,SEA,JFK,1405,1435,30,2249,14
20190622,19930,428,SEA,LAX,1645,1758,73,2027,52
20190622,19930,442,SEA,LAX,1025,1030,5,1311,-14
20190622,19930,445,LAX,SEA,1840,1830,-10,2128,-1
20190622,19930,446,SEA,LAX,1935,1936,1,2201,-24
20190622,19930,447,LAX,SEA,1550,1551,1,1837,-3
20190622,19930,448,SEA,LAX,2045,2038,-7,2315,-20
20190622,19930,465,LAX,SEA,1200,1158,-2,1500,10
20190622,19930,628,SEA,JFK,0715,0711,-4,1525,-20
20190622,19930,851,SEA,HNL,0755,0758,3,1103,-7
20190622,19930,853,SEA,HNL,1025,1022,-3,1332,-8
20190622,19930,864,HNL,SEA,1320,1310,-10,2216,1
20190622,19930,896,HNL,SEA,1040,1028,-12,1909,-26
20190622,19930,1003,AUS,SEA,0630,0621,-9,0838,-12
20190622,19930,1045,AUS,SEA,1940,1928,-12,2150,-10
20190622,19930,1063,JFK,SEA,1855,1851,-4,2141,-39
20190622,19930,1144,SEA,AUS,0740,0753,13,1353,3
20190622,19930,1146,SEA,AUS,1755,1752,-3,2351,-8
20190622,19930,1653,LAX,SEA,0600,0557,-3,0856,6
20190622,19930,1707,LAX,SEA,1330,1336,6,1618,-2
20190622,19930,1778,SEA,LAX,1745,1743,-2,2014,-21
20190622,19930,1784,SEA,LAX,1200,1220,20,1454,-6
20190622,19930,1786,SEA,LAX,1340,1342,2,1607,-33
20190622,19930,1795,LAX,SEA,1740,1740,0,2047,17
20190622,19930,1797,LAX,SEA,2055,2057,2,2348,3
20190622,19930,1798,SEA,LAX,2125,2125,0,0001,-14
20190622,19805,248,JFK,SEA,0659,0704,5,1027,15
20190622,19805,248,SEA,JFK,1121,1121,0,1935,-27
20190622,19790,1887,HNL,SEA,1250,1250,0,2118,-21
20190622,19790,1887,SEA,HNL,0825,0822,-3,1118,-14
20190622,19790,1907,SEA,LAX,1905,1922,17,2137,-8
20190622,19790,1922,JFK,SEA,1630,1629,-1,1919,-43
20190622,19790,1980,SEA,JFK,1350,1352,2,2219,-5
20190622,19790,2215,HNL,SEA,2200,2155,-5,0646,1
20190622,19790,2215,SEA,HNL,1735,1733,-2,2024,-9
20190622,19790,2388,LAX,SEA,2035,2032,-3,2332,18
20190622,19790,2503,JFK,SEA,1829,1832,3,2106,-43
20190622,19790,2523,SEA,LAX,0610,0610,0,0833,-24
20190622,19790,2540,LAX,SEA,0945,1024,39,1316,44
20190622,19790,2876,SEA,AUS,1720,1727,7,2318,3
20190622,19790,2885,AUS,SEA,0630,0628,-2,0848,-3
20190622,19790,2927,JFK,SEA,0900,0856,-4,1159,-9
20190622,19805,305,MIA,SEA,2034,2044,10,2359,0
20190622,19977,2090,LAX,SEA,0816,0813,-3,1119,-9
20190622,19690,21,SEA,HNL,0900,0904,4,1219,19
20190622,19690,22,HNL,SEA,1300,1308,8,2143,-2
20190622,20409,63,JFK,SEA,0843,0838,-5,1150,-18
20190622,20409,263,JFK,SEA,1730,1725,-5,2048,-28
20190622,20409,264,SEA,JFK,2226,2220,-6,0623,-29
20190622,20409,464,SEA,JFK,1318,1315,-3,2139,-21
20190622,20304,5475,LAX,SEA,1515,1507,-8,1812,5
20190622,20304,5703,SEA,LAX,1845,1845,0,2119,-31
20190622,19790,128,SEA,LAX,1127,1131,4,1352,-24
20190622,19790,129,LAX,SEA,1204,1209,5,1511,23
20190622,19790,182,SEA,JFK,1115,1123,8,1948,-4
20190622,19790,183,JFK,SEA,0705,0714,9,1015,-2
20190622,19790,302,SEA,JFK,2255,2252,-3,0658,-19
20190622,19790,618,SEA,LAX,1309,1308,-1,1532,-24
20190622,19790,628,SEA,LAX,2055,2053,-2,2315,-20
20190622,19790,659,SEA,LAX,0758,0838,40,1107,17
20190622,19790,990,LAX,SEA,1524,1523,-1,1802,1
20190622,19790,1078,SEA,LAX,1537,1540,3,1804,-23
20190622,19790,1282,SEA,LAX,1700,1700,0,1916,-21
20190622,19790,1287,LAX,SEA,0722,0722,0,1008,1
20190622,19790,1467,SEA,JFK,0740,0737,-3,1556,-19
20190622,19790,1473,LAX,SEA,1925,1919,-6,2206,1
20190622,19790,1509,LAX,SEA,1045,1136,51,1421,46
20190622,19790,1541,LAX,SEA,1759,1755,-4,2032,-12
20190622,19977,414,SEA,LAX,1225,1226,1,1502,-24
20190622,19805,1471,SEA,MIA,2030,2025,-5,0512,-10
20190623,19805,1471,SEA,MIA,2030,2116,46,0557,35
20190623,20409,63,JFK,SEA,0843,0844,1,1157,-11
20190623,20409,263,JFK,SEA,1730,1721,-9,2111,-5
20190623,20409,264,SEA,JFK,2226,2256,30,0701,9
20190623,20409,464,SEA,JFK,1318,1320,2,2144,-16
20190623,20304,5703,SEA,LAX,1845,1841,-4,2119,-31
20190623,19977,2090,LAX,SEA,0820,0816,-4,1127,-4
20190623,19977,414,SEA,LAX,1226,1225,-1,1506,-20
20190623,19690,21,SEA,HNL,0900,0903,3,1216,16
20190623,19690,22,HNL,SEA,1300,1325,25,2202,17
20190623,20304,5475,LAX,SEA,1515,1510,-5,1807,0
20190623,19930,7,JFK,SEA,0700,0723,23,1029,19
20190623,19930,18,SEA,JFK,2145,2151,6,0557,-18
20190623,19930,145,SEA,HNL,1730,1724,-6,2026,-14
20190623,19930,162,HNL,SEA,2015,2020,5,0453,-17
20190623,19930,310,SEA,LAX,0755,0749,-6,1049,-6
20190623,19930,349,JFK,SEA,0915,0909,-6,1158,-32
20190623,19930,351,LAX,SEA,1955,1948,-7,2245,0
20190623,19930,387,LAX,SEA,1640,1643,3,1918,-11
20190623,19930,400,SEA,LAX,1550,1620,30,1902,22
20190623,19930,401,LAX,SEA,2255,2248,-7,0134,-10
20190623,19930,402,SEA,LAX,0500,0509,9,0738,-7
20190623,19930,416,SEA,LAX,0840,0836,-4,1114,-26
20190623,19930,417,LAX,SEA,0955,0955,0,1258,13
20190623,19930,426,SEA,JFK,1405,1359,-6,2233,-2
20190623,19930,442,SEA,LAX,1025,1028,3,1316,-9
20190623,19930,444,SEA,LAX,1745,1749,4,2037,2
20190623,19930,445,LAX,SEA,1840,1836,-4,2127,-2
20190623,19930,447,LAX,SEA,1550,1549,-1,1907,27
20190623,19930,448,SEA,LAX,2045,2041,-4,2310,-25
20190623,19930,450,SEA,LAX,0600,0604,4,0854,-1
20190623,19930,465,LAX,SEA,1200,1148,-12,1444,-6
20190623,19930,503,LAX,SEA,0650,0647,-3,0947,7
20190623,19930,531,LAX,SEA,0850,0845,-5,1135,-5
20190623,19930,628,SEA,JFK,0715,0719,4,1534,-11
20190623,19930,851,SEA,HNL,0755,0752,-3,1109,-1
20190623,19930,853,SEA,HNL,1025,1037,12,1358,18
20190623,19930,864,HNL,SEA,1320,1311,-9,2159,-16
20190623,19930,896,HNL,SEA,1040,1043,3,1929,-6
20190623,19930,1003,AUS,SEA,0630,0622,-8,0911,21
20190623,19930,1041,SEA,LAX,0700,0658,-2,0937,-23
20190623,19930,1045,AUS,SEA,1940,1931,-9,2219,19
20190623,19930,1063,JFK,SEA,1855,2042,107,0008,108
20190623,19930,1144,SEA,AUS,0740,0736,-4,1318,-32
20190623,19930,1146,SEA,AUS,1755,1751,-4,2334,-25
20190623,19930,1653,LAX,SEA,0600,0602,2,0910,20
